Device,Run,SampleIndex,Timestamp_us,ADC_Value,Avg_Time_us
Master,1,2136,9782.880000000001,540,4.58
Master,1,2137,9787.460000000001,551,4.58
Master,1,2138,9792.04,549,4.58
Master,1,2139,9796.62,543,4.58
Master,1,2140,9801.2,554,4.58
Master,1,2141,9805.78,560,4.58
Master,1,2142,9810.36,554,4.58
Master,1,2143,9814.94,551,4.58
Master,1,2144,9819.52,556,4.58
Master,1,2145,9824.1,548,4.58
Master,1,2146,9828.68,547,4.58
Master,1,2147,9833.26,551,4.58
Master,1,2148,9837.84,550,4.58
Master,1,2149,9842.42,548,4.58
Master,1,2150,9847.0,549,4.58
Master,1,2151,9851.58,557,4.58
Master,1,2152,9856.16,564,4.58
Master,1,2153,9860.74,559,4.58
Master,1,2154,9865.32,551,4.58
Master,1,2155,9869.9,536,4.58
Master,1,2156,9874.48,540,4.58
Master,1,2157,9879.06,545,4.58
Master,1,2158,9883.64,547,4.58
Master,1,2159,9888.22,554,4.58
Master,1,2160,9892.8,552,4.58
Master,1,2161,9897.380000000001,545,4.58
Master,1,2162,9901.960000000001,547,4.58
Master,1,2163,9906.54,545,4.58
Master,1,2164,9911.12,538,4.58
Master,1,2165,9915.7,532,4.58
Master,1,2166,9920.28,540,4.58
Master,1,2167,9924.86,535,4.58
Master,1,2168,9929.44,544,4.58
Master,1,2169,9934.02,540,4.58
Master,1,2170,9938.6,536,4.58
Master,1,2171,9943.18,545,4.58
Master,1,2172,9947.76,539,4.58
Master,1,2173,9952.34,542,4.58
Master,1,2174,9956.92,545,4.58
Master,1,2175,9961.5,559,4.58
Master,1,2176,9966.08,550,4.58
Master,1,2177,9970.66,538,4.58
Master,1,2178,9975.24,544,4.58
Master,1,2179,9979.82,541,4.58
Master,1,2180,9984.4,535,4.58
Master,1,2181,9988.98,536,4.58
Master,1,2182,9993.56,548,4.58
Master,1,2183,9998.14,559,4.58
Master,1,2184,10002.72,555,4.58
Master,1,2185,10007.3,543,4.58
Master,1,2186,10011.880000000001,556,4.58
Master,1,2187,10016.460000000001,555,4.58
Master,1,2188,10021.04,558,4.58
Master,1,2189,10025.62,555,4.58
Master,1,2190,10030.2,552,4.58
Master,1,2191,10034.78,563,4.58
Master,1,2192,10039.36,557,4.58
Master,1,2193,10043.94,556,4.58
Master,1,2194,10048.52,571,4.58
Master,1,2195,10053.1,576,4.58
Master,1,2196,10057.68,570,4.58
Master,1,2197,10062.26,572,4.58
Master,1,2198,10066.84,569,4.58
Master,1,2199,10071.42,573,4.58
Master,1,2200,10076.0,559,4.58
Master,1,2201,10080.58,555,4.58
Master,1,2202,10085.16,557,4.58
Master,1,2203,10089.74,555,4.58
Master,1,2204,10094.32,546,4.58
Master,1,2205,10098.9,548,4.58
Master,1,2206,10103.48,551,4.58
Master,1,2207,10108.06,549,4.58
Master,1,2208,10112.64,543,4.58
Master,1,2209,10117.22,542,4.58
Master,1,2210,10121.8,555,4.58
Master,1,2211,10126.380000000001,555,4.58
Master,1,2212,10130.960000000001,564,4.58
Master,1,2213,10135.54,581,4.58
Master,1,2214,10140.12,579,4.58
Master,1,2215,10144.7,587,4.58
Master,1,2216,10149.28,591,4.58
Master,1,2217,10153.86,584,4.58
Master,1,2218,10158.44,602,4.58
Master,1,2219,10163.02,603,4.58
Master,1,2220,10167.6,595,4.58
Master,1,2221,10172.18,590,4.58
Master,1,2222,10176.76,585,4.58
Master,1,2223,10181.34,595,4.58
Master,1,2224,10185.92,599,4.58
Master,1,2225,10190.5,584,4.58
Master,1,2226,10195.08,583,4.58
Master,1,2227,10199.66,590,4.58
Master,1,2228,10204.24,582,4.58
Master,1,2229,10208.82,584,4.58
Master,1,2230,10213.4,583,4.58
Master,1,2231,10217.98,581,4.58
Master,1,2232,10222.56,567,4.58
Master,1,2233,10227.14,561,4.58
Master,1,2234,10231.72,577,4.58
Master,1,2235,10236.3,581,4.58
Master,1,2236,10240.880000000001,576,4.58
Master,1,2237,10245.460000000001,584,4.58
Master,1,2238,10250.04,589,4.58
Master,1,2239,10254.62,603,4.58
Master,1,2240,10259.2,591,4.58
Master,1,2241,10263.78,586,4.58
Master,1,2242,10268.36,593,4.58
Master,1,2243,10272.94,597,4.58
Master,1,2244,10277.52,594,4.58
Master,1,2245,10282.1,582,4.58
Master,1,2246,10286.68,574,4.58
Master,1,2247,10291.26,579,4.58
Master,1,2248,10295.84,571,4.58
Master,1,2249,10300.42,562,4.58
Master,1,2250,10305.0,581,4.58
Master,1,2251,10309.58,583,4.58
Master,1,2252,10314.16,579,4.58
Master,1,2253,10318.74,582,4.58
Master,1,2254,10323.32,580,4.58
Master,1,2255,10327.9,590,4.58
Master,1,2256,10332.48,586,4.58
Master,1,2257,10337.06,575,4.58
Master,1,2258,10341.64,568,4.58
Master,1,2259,10346.22,557,4.58
Master,1,2260,10350.8,549,4.58
Master,1,2261,10355.380000000001,549,4.58
Master,1,2262,10359.960000000001,539,4.58
Master,1,2263,10364.54,547,4.58
Master,1,2264,10369.12,551,4.58
Master,1,2265,10373.7,551,4.58
Master,1,2266,10378.28,555,4.58
Master,1,2267,10382.86,550,4.58
Master,1,2268,10387.44,556,4.58
Master,1,2269,10392.02,566,4.58
Master,1,2270,10396.6,568,4.58
Master,1,2271,10401.18,581,4.58
Master,1,2272,10405.76,583,4.58
Master,1,2273,10410.34,584,4.58
Master,1,2274,10414.92,593,4.58
Master,1,2275,10419.5,591,4.58
Master,1,2276,10424.08,595,4.58
Master,1,2277,10428.66,590,4.58
Master,1,2278,10433.24,578,4.58
Master,1,2279,10437.82,581,4.58
Master,1,2280,10442.4,579,4.58
Master,1,2281,10446.98,582,4.58
Master,1,2282,10451.56,569,4.58
Master,1,2283,10456.14,563,4.58
Master,1,2284,10460.72,575,4.58
Master,1,2285,10465.3,567,4.58
Master,1,2286,10469.880000000001,580,4.58
Master,1,2287,10474.460000000001,576,4.58
Master,1,2288,10479.04,575,4.58
Master,1,2289,10483.62,580,4.58
Master,1,2290,10488.2,570,4.58
Master,1,2291,10492.78,561,4.58
Master,1,2292,10497.36,569,4.58
Master,1,2293,10501.94,570,4.58
Master,1,2294,10506.52,568,4.58
Master,1,2295,10511.1,577,4.58
Master,1,2296,10515.68,580,4.58
Master,1,2297,10520.26,591,4.58
Master,1,2298,10524.84,605,4.58
Master,1,2299,10529.42,600,4.58
Master,1,2300,10534.0,607,4.58
Master,1,2301,10538.58,611,4.58
Master,1,2302,10543.16,594,4.58
Master,1,2303,10547.74,592,4.58
Master,1,2304,10552.32,593,4.58
Master,1,2305,10556.9,588,4.58
Master,1,2306,10561.48,577,4.58
Master,1,2307,10566.06,568,4.58
Master,1,2308,10570.64,568,4.58
Master,1,2309,10575.22,561,4.58
Master,1,2310,10579.8,563,4.58
Master,1,2311,10584.380000000001,563,4.58
Master,1,2312,10588.960000000001,562,4.58
Master,1,2313,10593.54,564,4.58
Master,1,2314,10598.12,563,4.58
Master,1,2315,10602.7,559,4.58
Master,1,2316,10607.28,560,4.58
Master,1,2317,10611.86,555,4.58
Master,1,2318,10616.44,551,4.58
Master,1,2319,10621.02,565,4.58
Master,1,2320,10625.6,554,4.58
Master,1,2321,10630.18,565,4.58
Master,1,2322,10634.76,567,4.58
Master,1,2323,10639.34,562,4.58
Master,1,2324,10643.92,570,4.58
Master,1,2325,10648.5,575,4.58
Master,1,2326,10653.08,577,4.58
Master,1,2327,10657.66,582,4.58
Master,1,2328,10662.24,580,4.58
Master,1,2329,10666.82,581,4.58
Master,1,2330,10671.4,571,4.58
Master,1,2331,10675.98,564,4.58
Master,1,2332,10680.56,571,4.58
Master,1,2333,10685.14,567,4.58
Master,1,2334,10689.72,559,4.58
Master,1,2335,10694.3,543,4.58
Master,1,2336,10698.880000000001,544,4.58
Master,1,2337,10703.460000000001,545,4.58
Master,1,2338,10708.04,539,4.58
Master,1,2339,10712.62,542,4.58
Master,1,2340,10717.2,550,4.58
Master,1,2341,10721.78,556,4.58
Master,1,2342,10726.36,553,4.58
Master,1,2343,10730.94,557,4.58
Master,1,2344,10735.52,558,4.58
Master,1,2345,10740.1,553,4.58
Master,1,2346,10744.68,547,4.58
Master,1,2347,10749.26,543,4.58
Master,1,2348,10753.84,543,4.58
Master,1,2349,10758.42,540,4.58
Master,1,2350,10763.0,533,4.58
Master,1,2351,10767.58,540,4.58
Master,1,2352,10772.16,540,4.58
Master,1,2353,10776.74,549,4.58
Master,1,2354,10781.32,544,4.58
Master,1,2355,10785.9,540,4.58
Master,1,2356,10790.48,557,4.58
Master,1,2357,10795.06,563,4.58
Master,1,2358,10799.64,565,4.58
Master,1,2359,10804.22,562,4.58
Master,1,2360,10808.8,560,4.58
Master,1,2361,10813.380000000001,571,4.58
Master,1,2362,10817.960000000001,566,4.58
Master,1,2363,10822.54,556,4.58
Master,1,2364,10827.12,568,4.58
Master,1,2365,10831.7,568,4.58
Master,1,2366,10836.28,567,4.58
Master,1,2367,10840.86,571,4.58
Master,1,2368,10845.44,566,4.58
Master,1,2369,10850.02,577,4.58
Master,1,2370,10854.6,569,4.58
Master,1,2371,10859.18,558,4.58
Master,1,2372,10863.76,564,4.58
Master,1,2373,10868.34,571,4.58
Master,1,2374,10872.92,576,4.58
Master,1,2375,10877.5,580,4.58
Master,1,2376,10882.08,573,4.58
Master,1,2377,10886.66,587,4.58
Master,1,2378,10891.24,587,4.58
Master,1,2379,10895.82,583,4.58
Master,1,2380,10900.4,568,4.58
Master,1,2381,10904.98,572,4.58
Master,1,2382,10909.56,576,4.58
Master,1,2383,10914.14,573,4.58
Master,1,2384,10918.72,562,4.58
Master,1,2385,10923.3,556,4.58
Master,1,2386,10927.880000000001,547,4.58
Master,1,2387,10932.460000000001,548,4.58
Master,1,2388,10937.04,539,4.58
Master,1,2389,10941.62,536,4.58
Master,1,2390,10946.2,543,4.58
Master,1,2391,10950.78,543,4.58
Master,1,2392,10955.36,540,4.58
Master,1,2393,10959.94,540,4.58
Master,1,2394,10964.52,531,4.58
Master,1,2395,10969.1,530,4.58
Master,1,2396,10973.68,538,4.58
Master,1,2397,10978.26,532,4.58
Master,1,2398,10982.84,529,4.58
Master,1,2399,10987.42,526,4.58
Master,1,2400,10992.0,514,4.58
Master,1,2401,10996.58,521,4.58
Master,1,2402,11001.16,511,4.58
Master,1,2403,11005.74,502,4.58
Master,1,2404,11010.32,501,4.58
Master,1,2405,11014.9,505,4.58
Master,1,2406,11019.48,501,4.58
Master,1,2407,11024.06,494,4.58
Master,1,2408,11028.64,494,4.58
Master,1,2409,11033.22,496,4.58
Master,1,2410,11037.8,505,4.58
Master,1,2411,11042.380000000001,515,4.58
Master,1,2412,11046.960000000001,520,4.58
Master,1,2413,11051.54,524,4.58
Master,1,2414,11056.12,517,4.58
Master,1,2415,11060.7,530,4.58
Master,1,2416,11065.28,530,4.58
Master,1,2417,11069.86,548,4.58
Master,1,2418,11074.44,545,4.58
Master,1,2419,11079.02,546,4.58
Master,1,2420,11083.6,554,4.58
Master,1,2421,11088.18,548,4.58
Master,1,2422,11092.76,551,4.58
Master,1,2423,11097.34,551,4.58
Master,1,2424,11101.92,554,4.58
Master,1,2425,11106.5,565,4.58
Master,1,2426,11111.08,571,4.58
Master,1,2427,11115.66,583,4.58
Master,1,2428,11120.24,588,4.58
Master,1,2429,11124.82,596,4.58
Master,1,2430,11129.4,592,4.58
Master,1,2431,11133.98,589,4.58
Master,1,2432,11138.56,598,4.58
Master,1,2433,11143.14,595,4.58
Master,1,2434,11147.72,593,4.58
Master,1,2435,11152.3,597,4.58
Master,1,2436,11156.880000000001,591,4.58
Master,1,2437,11161.460000000001,596,4.58
Master,1,2438,11166.04,595,4.58
Master,1,2439,11170.62,595,4.58
Master,1,2440,11175.2,588,4.58
Master,1,2441,11179.78,592,4.58
Master,1,2442,11184.36,593,4.58
Master,1,2443,11188.94,583,4.58
Master,1,2444,11193.52,578,4.58
Master,1,2445,11198.1,574,4.58
Master,1,2446,11202.68,587,4.58
Master,1,2447,11207.26,576,4.58
Master,1,2448,11211.84,570,4.58
Master,1,2449,11216.42,581,4.58
Master,1,2450,11221.0,576,4.58
Master,1,2451,11225.58,572,4.58
Master,1,2452,11230.16,580,4.58
Master,1,2453,11234.74,575,4.58
Master,1,2454,11239.32,565,4.58
Master,1,2455,11243.9,564,4.58
Master,1,2456,11248.48,560,4.58
Master,1,2457,11253.06,561,4.58
Master,1,2458,11257.64,559,4.58
Master,1,2459,11262.22,558,4.58
Master,1,2460,11266.8,553,4.58
Master,1,2461,11271.380000000001,547,4.58
Master,1,2462,11275.960000000001,542,4.58
Master,1,2463,11280.54,542,4.58
Master,1,2464,11285.12,533,4.58
Master,1,2465,11289.7,531,4.58
Master,1,2466,11294.28,527,4.58
Master,1,2467,11298.86,533,4.58
Master,1,2468,11303.44,533,4.58
Master,1,2469,11308.02,535,4.58
Master,1,2470,11312.6,540,4.58
Master,1,2471,11317.18,534,4.58
Master,1,2472,11321.76,532,4.58
Master,1,2473,11326.34,524,4.58
Master,1,2474,11330.92,516,4.58
Master,1,2475,11335.5,520,4.58
Master,1,2476,11340.08,512,4.58
Master,1,2477,11344.66,528,4.58
Master,1,2478,11349.24,529,4.58
Master,1,2479,11353.82,544,4.58
Master,1,2480,11358.4,553,4.58
Master,1,2481,11362.98,552,4.58
Master,1,2482,11367.56,561,4.58
Master,1,2483,11372.14,557,4.58
Master,1,2484,11376.72,546,4.58
Master,1,2485,11381.3,564,4.58
Master,1,2486,11385.880000000001,567,4.58
Master,1,2487,11390.460000000001,576,4.58
Master,1,2488,11395.04,572,4.58
Master,1,2489,11399.62,576,4.58
Master,1,2490,11404.2,587,4.58
Master,1,2491,11408.78,582,4.58
Master,1,2492,11413.36,566,4.58
Master,1,2493,11417.94,576,4.58
Master,1,2494,11422.52,579,4.58
Master,1,2495,11427.1,591,4.58
Master,1,2496,11431.68,574,4.58
Master,1,2497,11436.26,579,4.58
Master,1,2498,11440.84,579,4.58
Master,1,2499,11445.42,572,4.58
Master,1,2500,11450.0,564,4.58
Master,1,2501,11454.58,573,4.58
Master,1,2502,11459.16,567,4.58
Master,1,2503,11463.74,566,4.58
Master,1,2504,11468.32,556,4.58
Master,1,2505,11472.9,553,4.58
Master,1,2506,11477.48,559,4.58
Master,1,2507,11482.06,551,4.58
Master,1,2508,11486.64,540,4.58
Master,1,2509,11491.22,545,4.58
Master,1,2510,11495.8,547,4.58
Master,1,2511,11500.380000000001,539,4.58
Master,1,2512,11504.960000000001,530,4.58
Master,1,2513,11509.54,540,4.58
Master,1,2514,11514.12,541,4.58
Master,1,2515,11518.7,539,4.58
Master,1,2516,11523.28,532,4.58
Master,1,2517,11527.86,540,4.58
Master,1,2518,11532.44,539,4.58
Master,1,2519,11537.02,534,4.58
Master,1,2520,11541.6,526,4.58
Master,1,2521,11546.18,529,4.58
Master,1,2522,11550.76,533,4.58
Master,1,2523,11555.34,533,4.58
Master,1,2524,11559.92,520,4.58
Master,1,2525,11564.5,520,4.58
Master,1,2526,11569.08,521,4.58
Master,1,2527,11573.66,517,4.58
Master,1,2528,11578.24,506,4.58
Master,1,2529,11582.82,500,4.58
Master,1,2530,11587.4,507,4.58
Master,1,2531,11591.98,509,4.58
Master,1,2532,11596.56,508,4.58
Master,1,2533,11601.14,524,4.58
Master,1,2534,11605.72,545,4.58
Master,1,2535,11610.3,551,4.58
Master,1,2536,11614.880000000001,552,4.58
Master,1,2537,11619.460000000001,575,4.58
Master,1,2538,11624.04,584,4.58
Master,1,2539,11628.62,599,4.58
Master,1,2540,11633.2,588,4.58
Master,1,2541,11637.78,584,4.58
Master,1,2542,11642.36,595,4.58
Master,1,2543,11646.94,590,4.58
Master,1,2544,11651.52,590,4.58
Master,1,2545,11656.1,588,4.58
Master,1,2546,11660.68,583,4.58
Master,1,2547,11665.26,597,4.58
Master,1,2548,11669.84,592,4.58
Master,1,2549,11674.42,596,4.58
Master,1,2550,11679.0,603,4.58
Master,1,2551,11683.58,610,4.58
Master,1,2552,11688.16,620,4.58
Master,1,2553,11692.74,613,4.58
Master,1,2554,11697.32,615,4.58
Master,1,2555,11701.9,628,4.58
Master,1,2556,11706.48,625,4.58
Master,1,2557,11711.06,618,4.58
Master,1,2558,11715.64,625,4.58
Master,1,2559,11720.22,620,4.58
Master,1,2560,11724.8,613,4.58
Master,1,2561,11729.380000000001,611,4.58
Master,1,2562,11733.960000000001,607,4.58
Master,1,2563,11738.54,611,4.58
Master,1,2564,11743.12,598,4.58
Master,1,2565,11747.7,600,4.58
Master,1,2566,11752.28,601,4.58
Master,1,2567,11756.86,603,4.58
Master,1,2568,11761.44,584,4.58
Master,1,2569,11766.02,589,4.58
Master,1,2570,11770.6,593,4.58
Master,1,2571,11775.18,592,4.58
Master,1,2572,11779.76,579,4.58
Master,1,2573,11784.34,568,4.58
Master,1,2574,11788.92,574,4.58
Master,1,2575,11793.5,571,4.58
Master,1,2576,11798.08,570,4.58
Master,1,2577,11802.66,568,4.58
Master,1,2578,11807.24,575,4.58
Master,1,2579,11811.82,587,4.58
Master,1,2580,11816.4,576,4.58
Master,1,2581,11820.98,572,4.58
Master,1,2582,11825.56,577,4.58
Master,1,2583,11830.14,577,4.58
Master,1,2584,11834.72,582,4.58
Master,1,2585,11839.300000000001,588,4.58
Master,1,2586,11843.880000000001,592,4.58
Master,1,2587,11848.460000000001,606,4.58
Master,1,2588,11853.04,601,4.58
Master,1,2589,11857.62,588,4.58
Master,1,2590,11862.2,609,4.58
Master,1,2591,11866.78,619,4.58
Master,1,2592,11871.36,627,4.58
Master,1,2593,11875.94,622,4.58
Master,1,2594,11880.52,619,4.58
Master,1,2595,11885.1,633,4.58
Master,1,2596,11889.68,619,4.58
Master,1,2597,11894.26,603,4.58
Master,1,2598,11898.84,606,4.58
Master,1,2599,11903.42,616,4.58
Master,1,2600,11908.0,605,4.58
Master,1,2601,11912.58,611,4.58
Master,1,2602,11917.16,614,4.58
Master,1,2603,11921.74,625,4.58
Master,1,2604,11926.32,618,4.58
Master,1,2605,11930.9,616,4.58
Master,1,2606,11935.48,624,4.58
Master,1,2607,11940.06,615,4.58
Master,1,2608,11944.64,606,4.58
Master,1,2609,11949.22,596,4.58
Master,1,2610,11953.800000000001,599,4.58
Master,1,2611,11958.380000000001,597,4.58
Master,1,2612,11962.960000000001,588,4.58
Master,1,2613,11967.54,580,4.58
Master,1,2614,11972.12,573,4.58
Master,1,2615,11976.7,572,4.58
Master,1,2616,11981.28,572,4.58
Master,1,2617,11985.86,579,4.58
Master,1,2618,11990.44,577,4.58
Master,1,2619,11995.02,590,4.58
Master,1,2620,11999.6,578,4.58
Master,1,2621,12004.18,569,4.58
Master,1,2622,12008.76,571,4.58
Master,1,2623,12013.34,570,4.58
Master,1,2624,12017.92,562,4.58
Master,1,2625,12022.5,564,4.58
Master,1,2626,12027.08,561,4.58
Master,1,2627,12031.66,559,4.58
Master,1,2628,12036.24,558,4.58
Master,1,2629,12040.82,552,4.58
Master,1,2630,12045.4,547,4.58
Master,1,2631,12049.98,547,4.58
Master,1,2632,12054.56,547,4.58
Master,1,2633,12059.14,544,4.58
Master,1,2634,12063.72,541,4.58
Master,1,2635,12068.300000000001,548,4.58
Master,1,2636,12072.880000000001,548,4.58
Master,1,2637,12077.460000000001,547,4.58
Master,1,2638,12082.04,555,4.58
Master,1,2639,12086.62,559,4.58
Master,1,2640,12091.2,568,4.58
Master,1,2641,12095.78,562,4.58
Master,1,2642,12100.36,555,4.58
Master,1,2643,12104.94,567,4.58
Master,1,2644,12109.52,559,4.58
Master,1,2645,12114.1,554,4.58
Master,1,2646,12118.68,557,4.58
Master,1,2647,12123.26,555,4.58
Master,1,2648,12127.84,558,4.58
Master,1,2649,12132.42,548,4.58
Master,1,2650,12137.0,540,4.58
Master,1,2651,12141.58,551,4.58
Master,1,2652,12146.16,547,4.58
Master,1,2653,12150.74,540,4.58
Master,1,2654,12155.32,553,4.58
Master,1,2655,12159.9,560,4.58
Master,1,2656,12164.48,552,4.58
Master,1,2657,12169.06,542,4.58
Master,1,2658,12173.64,547,4.58
Master,1,2659,12178.22,551,4.58
Master,1,2660,12182.800000000001,545,4.58
Master,1,2661,12187.380000000001,545,4.58
Master,1,2662,12191.960000000001,547,4.58
Master,1,2663,12196.54,545,4.58
Master,1,2664,12201.12,542,4.58
Master,1,2665,12205.7,541,4.58
Master,1,2666,12210.28,537,4.58
Master,1,2667,12214.86,542,4.58
Master,1,2668,12219.44,531,4.58
Master,1,2669,12224.02,525,4.58
Master,1,2670,12228.6,535,4.58
Master,1,2671,12233.18,535,4.58
Master,1,2672,12237.76,534,4.58
Master,1,2673,12242.34,524,4.58
Master,1,2674,12246.92,521,4.58
Master,1,2675,12251.5,531,4.58
Master,1,2676,12256.08,536,4.58
Master,1,2677,12260.66,536,4.58
Master,1,2678,12265.24,529,4.58
Master,1,2679,12269.82,529,4.58
Master,1,2680,12274.4,539,4.58
Master,1,2681,12278.98,530,4.58
Master,1,2682,12283.56,523,4.58
Master,1,2683,12288.14,518,4.58
Master,1,2684,12292.72,518,4.58
Master,1,2685,12297.300000000001,510,4.58
Master,1,2686,12301.880000000001,512,4.58
Master,1,2687,12306.460000000001,508,4.58
Master,1,2688,12311.04,497,4.58
Master,1,2689,12315.62,488,4.58
Master,1,2690,12320.2,496,4.58
Master,1,2691,12324.78,495,4.58
Master,1,2692,12329.36,491,4.58
Master,1,2693,12333.94,483,4.58
Master,1,2694,12338.52,483,4.58
Master,1,2695,12343.1,476,4.58
Master,1,2696,12347.68,489,4.58
Master,1,2697,12352.26,487,4.58
Master,1,2698,12356.84,487,4.58
Master,1,2699,12361.42,492,4.58
Master,1,2700,12366.0,497,4.58
Master,1,2701,12370.58,512,4.58
Master,1,2702,12375.16,513,4.58
Master,1,2703,12379.74,505,4.58
Master,1,2704,12384.32,492,4.58
Master,1,2705,12388.9,491,4.58
Master,1,2706,12393.48,491,4.58
Master,1,2707,12398.06,490,4.58
Master,1,2708,12402.64,492,4.58
Master,1,2709,12407.22,491,4.58
Master,1,2710,12411.800000000001,487,4.58
Master,1,2711,12416.380000000001,488,4.58
Master,1,2712,12420.960000000001,499,4.58
Master,1,2713,12425.54,507,4.58
Master,1,2714,12430.12,511,4.58
Master,1,2715,12434.7,510,4.58
Master,1,2716,12439.28,509,4.58
Master,1,2717,12443.86,521,4.58
Master,1,2718,12448.44,520,4.58
Master,1,2719,12453.02,516,4.58
Master,1,2720,12457.6,523,4.58
Master,1,2721,12462.18,521,4.58
Master,1,2722,12466.76,510,4.58
Master,1,2723,12471.34,508,4.58
Master,1,2724,12475.92,512,4.58
Master,1,2725,12480.5,515,4.58
Master,1,2726,12485.08,515,4.58
Master,1,2727,12489.66,508,4.58
Master,1,2728,12494.24,504,4.58
Master,1,2729,12498.82,499,4.58
Master,1,2730,12503.4,507,4.58
Master,1,2731,12507.98,519,4.58
Master,1,2732,12512.56,520,4.58
Master,1,2733,12517.14,529,4.58
Master,1,2734,12521.72,534,4.58
Master,1,2735,12526.300000000001,540,4.58
Master,1,2736,12530.880000000001,543,4.58
Master,1,2737,12535.460000000001,545,4.58
Master,1,2738,12540.04,539,4.58
Master,1,2739,12544.62,546,4.58
Master,1,2740,12549.2,554,4.58
Master,1,2741,12553.78,568,4.58
Master,1,2742,12558.36,569,4.58
Master,1,2743,12562.94,564,4.58
Master,1,2744,12567.52,562,4.58
Master,1,2745,12572.1,569,4.58
Master,1,2746,12576.68,567,4.58
Master,1,2747,12581.26,562,4.58
Master,1,2748,12585.84,568,4.58
Master,1,2749,12590.42,567,4.58
Master,1,2750,12595.0,559,4.58
Master,1,2751,12599.58,550,4.58
Master,1,2752,12604.16,556,4.58
Master,1,2753,12608.74,553,4.58
Master,1,2754,12613.32,546,4.58
Master,1,2755,12617.9,536,4.58
Master,1,2756,12622.48,545,4.58
Master,1,2757,12627.06,543,4.58
Master,1,2758,12631.64,532,4.58
Master,1,2759,12636.22,547,4.58
Master,1,2760,12640.800000000001,551,4.58
Master,1,2761,12645.380000000001,558,4.58
Master,1,2762,12649.960000000001,558,4.58
Master,1,2763,12654.54,557,4.58
Master,1,2764,12659.12,567,4.58
Master,1,2765,12663.7,558,4.58
Master,1,2766,12668.28,548,4.58
Master,1,2767,12672.86,568,4.58
Master,1,2768,12677.44,569,4.58
Master,1,2769,12682.02,577,4.58
Master,1,2770,12686.6,576,4.58
Master,1,2771,12691.18,580,4.58
Master,1,2772,12695.76,588,4.58
Master,1,2773,12700.34,594,4.58
Master,1,2774,12704.92,582,4.58
Master,1,2775,12709.5,585,4.58
Master,1,2776,12714.08,587,4.58
Master,1,2777,12718.66,595,4.58
Master,1,2778,12723.24,586,4.58
Master,1,2779,12727.82,584,4.58
Master,1,2780,12732.4,595,4.58
Master,1,2781,12736.98,595,4.58
Master,1,2782,12741.56,576,4.58
Master,1,2783,12746.14,577,4.58
Master,1,2784,12750.72,571,4.58
Master,1,2785,12755.300000000001,559,4.58
Master,1,2786,12759.880000000001,560,4.58
Master,1,2787,12764.460000000001,571,4.58
Master,1,2788,12769.04,575,4.58
Master,1,2789,12773.62,570,4.58
Master,1,2790,12778.2,572,4.58
Master,1,2791,12782.78,584,4.58
Master,1,2792,12787.36,587,4.58
Master,1,2793,12791.94,580,4.58
Master,1,2794,12796.52,577,4.58
Master,1,2795,12801.1,579,4.58
Master,1,2796,12805.68,591,4.58
Master,1,2797,12810.26,582,4.58
Master,1,2798,12814.84,585,4.58
Master,1,2799,12819.42,601,4.58
Master,1,2800,12824.0,611,4.58
Master,1,2801,12828.58,622,4.58
Master,1,2802,12833.16,612,4.58
Master,1,2803,12837.74,624,4.58
Master,1,2804,12842.32,641,4.58
Master,1,2805,12846.9,647,4.58
Master,1,2806,12851.48,647,4.58
Master,1,2807,12856.06,644,4.58
Master,1,2808,12860.64,652,4.58
Master,1,2809,12865.22,650,4.58
Master,1,2810,12869.800000000001,639,4.58
Master,1,2811,12874.380000000001,622,4.58
Master,1,2812,12878.960000000001,615,4.58
Master,1,2813,12883.54,609,4.58
Master,1,2814,12888.12,608,4.58
Master,1,2815,12892.7,609,4.58
Master,1,2816,12897.28,605,4.58
Master,1,2817,12901.86,590,4.58
Master,1,2818,12906.44,588,4.58
Master,1,2819,12911.02,587,4.58
Master,1,2820,12915.6,591,4.58
Master,1,2821,12920.18,582,4.58
Master,1,2822,12924.76,574,4.58
Master,1,2823,12929.34,571,4.58
Master,1,2824,12933.92,571,4.58
Master,1,2825,12938.5,576,4.58
Master,1,2826,12943.08,572,4.58
Master,1,2827,12947.66,577,4.58
Master,1,2828,12952.24,578,4.58
Master,1,2829,12956.82,580,4.58
Master,1,2830,12961.4,592,4.58
Master,1,2831,12965.98,593,4.58
Master,1,2832,12970.56,595,4.58
Master,1,2833,12975.14,594,4.58
Master,1,2834,12979.72,582,4.58
Master,1,2835,12984.300000000001,578,4.58
Master,1,2836,12988.880000000001,575,4.58
Master,1,2837,12993.460000000001,574,4.58
Master,1,2838,12998.04,573,4.58
Master,1,2839,13002.62,568,4.58
Master,1,2840,13007.2,569,4.58
Master,1,2841,13011.78,567,4.58
Master,1,2842,13016.36,562,4.58
Master,1,2843,13020.94,564,4.58
Master,1,2844,13025.52,563,4.58
Master,1,2845,13030.1,559,4.58
Master,1,2846,13034.68,564,4.58
Master,1,2847,13039.26,564,4.58
Master,1,2848,13043.84,561,4.58
Master,1,2849,13048.42,551,4.58
Master,1,2850,13053.0,550,4.58
Master,1,2851,13057.58,562,4.58
Master,1,2852,13062.16,571,4.58
Master,1,2853,13066.74,576,4.58
Master,1,2854,13071.32,572,4.58
Master,1,2855,13075.9,579,4.58
Master,1,2856,13080.48,579,4.58
Master,1,2857,13085.06,564,4.58
Master,1,2858,13089.64,558,4.58
Master,1,2859,13094.22,568,4.58
