Device,Run,SampleIndex,Timestamp_us,ADC_Value,Avg_Time_us
Master,1,1023,4685.34,1276,4.58
Master,1,1024,4689.92,1277,4.58
Master,1,1025,4694.5,1283,4.58
Master,1,1026,4699.08,1267,4.58
Master,1,1027,4703.66,1260,4.58
Master,1,1028,4708.24,1264,4.58
Master,1,1029,4712.82,1239,4.58
Master,1,1030,4717.4,1223,4.58
Master,1,1031,4721.9800000000005,1214,4.58
Master,1,1032,4726.56,1215,4.58
Master,1,1033,4731.14,1200,4.58
Master,1,1034,4735.72,1197,4.58
Master,1,1035,4740.3,1196,4.58
Master,1,1036,4744.88,1182,4.58
Master,1,1037,4749.46,1182,4.58
Master,1,1038,4754.04,1160,4.58
Master,1,1039,4758.62,1140,4.58
Master,1,1040,4763.2,1112,4.58
Master,1,1041,4767.78,1104,4.58
Master,1,1042,4772.36,1104,4.58
Master,1,1043,4776.9400000000005,1087,4.58
Master,1,1044,4781.52,1096,4.58
Master,1,1045,4786.1,1100,4.58
Master,1,1046,4790.68,1097,4.58
Master,1,1047,4795.26,1111,4.58
Master,1,1048,4799.84,1111,4.58
Master,1,1049,4804.42,1121,4.58
Master,1,1050,4809.0,1135,4.58
Master,1,1051,4813.58,1119,4.58
Master,1,1052,4818.16,1132,4.58
Master,1,1053,4822.74,1144,4.58
Master,1,1054,4827.32,1137,4.58
Master,1,1055,4831.9,1143,4.58
Master,1,1056,4836.4800000000005,1152,4.58
Master,1,1057,4841.06,1140,4.58
Master,1,1058,4845.64,1151,4.58
Master,1,1059,4850.22,1163,4.58
Master,1,1060,4854.8,1154,4.58
Master,1,1061,4859.38,1164,4.58
Master,1,1062,4863.96,1172,4.58
Master,1,1063,4868.54,1167,4.58
Master,1,1064,4873.12,1179,4.58
Master,1,1065,4877.7,1180,4.58
Master,1,1066,4882.28,1192,4.58
Master,1,1067,4886.86,1201,4.58
Master,1,1068,4891.4400000000005,1183,4.58
Master,1,1069,4896.02,1204,4.58
Master,1,1070,4900.6,1195,4.58
Master,1,1071,4905.18,1187,4.58
Master,1,1072,4909.76,1187,4.58
Master,1,1073,4914.34,1162,4.58
Master,1,1074,4918.92,1144,4.58
Master,1,1075,4923.5,1115,4.58
Master,1,1076,4928.08,1095,4.58
Master,1,1077,4932.66,1082,4.58
Master,1,1078,4937.24,1054,4.58
Master,1,1079,4941.82,1051,4.58
Master,1,1080,4946.4,1035,4.58
Master,1,1081,4950.9800000000005,1008,4.58
Master,1,1082,4955.56,987,4.58
Master,1,1083,4960.14,983,4.58
Master,1,1084,4964.72,970,4.58
Master,1,1085,4969.3,956,4.58
Master,1,1086,4973.88,957,4.58
Master,1,1087,4978.46,971,4.58
Master,1,1088,4983.04,962,4.58
Master,1,1089,4987.62,974,4.58
Master,1,1090,4992.2,992,4.58
Master,1,1091,4996.78,999,4.58
Master,1,1092,5001.36,1019,4.58
Master,1,1093,5005.9400000000005,1020,4.58
Master,1,1094,5010.52,1033,4.58
Master,1,1095,5015.1,1057,4.58
Master,1,1096,5019.68,1047,4.58
Master,1,1097,5024.26,1063,4.58
Master,1,1098,5028.84,1070,4.58
Master,1,1099,5033.42,1076,4.58
Master,1,1100,5038.0,1091,4.58
Master,1,1101,5042.58,1095,4.58
Master,1,1102,5047.16,1084,4.58
Master,1,1103,5051.74,1100,4.58
Master,1,1104,5056.32,1103,4.58
Master,1,1105,5060.9,1086,4.58
Master,1,1106,5065.4800000000005,1100,4.58
Master,1,1107,5070.06,1099,4.58
Master,1,1108,5074.64,1102,4.58
Master,1,1109,5079.22,1116,4.58
Master,1,1110,5083.8,1115,4.58
Master,1,1111,5088.38,1125,4.58
Master,1,1112,5092.96,1114,4.58
Master,1,1113,5097.54,1117,4.58
Master,1,1114,5102.12,1123,4.58
Master,1,1115,5106.7,1111,4.58
Master,1,1116,5111.28,1110,4.58
Master,1,1117,5115.86,1086,4.58
Master,1,1118,5120.4400000000005,1079,4.58
Master,1,1119,5125.02,1057,4.58
Master,1,1120,5129.6,1038,4.58
Master,1,1121,5134.18,1024,4.58
Master,1,1122,5138.76,1019,4.58
Master,1,1123,5143.34,1007,4.58
Master,1,1124,5147.92,1015,4.58
Master,1,1125,5152.5,1004,4.58
Master,1,1126,5157.08,980,4.58
Master,1,1127,5161.66,979,4.58
Master,1,1128,5166.24,975,4.58
Master,1,1129,5170.82,948,4.58
Master,1,1130,5175.4,952,4.58
Master,1,1131,5179.9800000000005,967,4.58
Master,1,1132,5184.56,955,4.58
Master,1,1133,5189.14,962,4.58
Master,1,1134,5193.72,984,4.58
Master,1,1135,5198.3,987,4.58
Master,1,1136,5202.88,1007,4.58
Master,1,1137,5207.46,1022,4.58
Master,1,1138,5212.04,1021,4.58
Master,1,1139,5216.62,1049,4.58
Master,1,1140,5221.2,1047,4.58
Master,1,1141,5225.78,1054,4.58
Master,1,1142,5230.36,1076,4.58
Master,1,1143,5234.9400000000005,1073,4.58
Master,1,1144,5239.52,1081,4.58
Master,1,1145,5244.1,1082,4.58
Master,1,1146,5248.68,1064,4.58
Master,1,1147,5253.26,1072,4.58
Master,1,1148,5257.84,1075,4.58
Master,1,1149,5262.42,1059,4.58
Master,1,1150,5267.0,1064,4.58
Master,1,1151,5271.58,1067,4.58
Master,1,1152,5276.16,1055,4.58
Master,1,1153,5280.74,1062,4.58
Master,1,1154,5285.32,1065,4.58
Master,1,1155,5289.9,1067,4.58
Master,1,1156,5294.4800000000005,1075,4.58
Master,1,1157,5299.06,1054,4.58
Master,1,1158,5303.64,1060,4.58
Master,1,1159,5308.22,1051,4.58
Master,1,1160,5312.8,1043,4.58
Master,1,1161,5317.38,1030,4.58
Master,1,1162,5321.96,1008,4.58
Master,1,1163,5326.54,993,4.58
Master,1,1164,5331.12,990,4.58
Master,1,1165,5335.7,975,4.58
Master,1,1166,5340.28,972,4.58
Master,1,1167,5344.86,977,4.58
Master,1,1168,5349.4400000000005,971,4.58
Master,1,1169,5354.02,975,4.58
Master,1,1170,5358.6,968,4.58
Master,1,1171,5363.18,957,4.58
Master,1,1172,5367.76,967,4.58
Master,1,1173,5372.34,967,4.58
Master,1,1174,5376.92,946,4.58
Master,1,1175,5381.5,955,4.58
Master,1,1176,5386.08,967,4.58
Master,1,1177,5390.66,956,4.58
Master,1,1178,5395.24,975,4.58
Master,1,1179,5399.82,982,4.58
Master,1,1180,5404.4,996,4.58
Master,1,1181,5408.9800000000005,1016,4.58
Master,1,1182,5413.56,1015,4.58
Master,1,1183,5418.14,1031,4.58
Master,1,1184,5422.72,1044,4.58
Master,1,1185,5427.3,1043,4.58
Master,1,1186,5431.88,1059,4.58
Master,1,1187,5436.46,1055,4.58
Master,1,1188,5441.04,1060,4.58
Master,1,1189,5445.62,1079,4.58
Master,1,1190,5450.2,1071,4.58
Master,1,1191,5454.78,1076,4.58
Master,1,1192,5459.36,1087,4.58
Master,1,1193,5463.9400000000005,1067,4.58
Master,1,1194,5468.52,1071,4.58
Master,1,1195,5473.1,1079,4.58
Master,1,1196,5477.68,1068,4.58
Master,1,1197,5482.26,1072,4.58
Master,1,1198,5486.84,1071,4.58
Master,1,1199,5491.42,1059,4.58
Master,1,1200,5496.0,1065,4.58
Master,1,1201,5500.58,1051,4.58
Master,1,1202,5505.16,1046,4.58
Master,1,1203,5509.74,1032,4.58
Master,1,1204,5514.32,1032,4.58
Master,1,1205,5518.9,1019,4.58
Master,1,1206,5523.4800000000005,1009,4.58
Master,1,1207,5528.06,1010,4.58
Master,1,1208,5532.64,1004,4.58
Master,1,1209,5537.22,1019,4.58
Master,1,1210,5541.8,1007,4.58
Master,1,1211,5546.38,1007,4.58
Master,1,1212,5550.96,1020,4.58
Master,1,1213,5555.54,1012,4.58
Master,1,1214,5560.12,1023,4.58
Master,1,1215,5564.7,1023,4.58
Master,1,1216,5569.28,1008,4.58
Master,1,1217,5573.86,1024,4.58
Master,1,1218,5578.4400000000005,1011,4.58
Master,1,1219,5583.02,996,4.58
Master,1,1220,5587.6,1004,4.58
Master,1,1221,5592.18,1011,4.58
Master,1,1222,5596.76,1007,4.58
Master,1,1223,5601.34,1012,4.58
Master,1,1224,5605.92,1021,4.58
Master,1,1225,5610.5,1031,4.58
Master,1,1226,5615.08,1045,4.58
Master,1,1227,5619.66,1036,4.58
Master,1,1228,5624.24,1057,4.58
Master,1,1229,5628.82,1059,4.58
Master,1,1230,5633.4,1054,4.58
Master,1,1231,5637.9800000000005,1066,4.58
Master,1,1232,5642.56,1065,4.58
Master,1,1233,5647.14,1067,4.58
Master,1,1234,5651.72,1075,4.58
Master,1,1235,5656.3,1063,4.58
Master,1,1236,5660.88,1071,4.58
Master,1,1237,5665.46,1072,4.58
Master,1,1238,5670.04,1053,4.58
Master,1,1239,5674.62,1059,4.58
Master,1,1240,5679.2,1058,4.58
Master,1,1241,5683.78,1044,4.58
Master,1,1242,5688.36,1057,4.58
Master,1,1243,5692.9400000000005,1051,4.58
Master,1,1244,5697.52,1053,4.58
Master,1,1245,5702.1,1050,4.58
Master,1,1246,5706.68,1035,4.58
Master,1,1247,5711.26,1043,4.58
Master,1,1248,5715.84,1020,4.58
Master,1,1249,5720.42,1025,4.58
Master,1,1250,5725.0,1009,4.58
Master,1,1251,5729.58,1011,4.58
Master,1,1252,5734.16,999,4.58
Master,1,1253,5738.74,1003,4.58
Master,1,1254,5743.32,1009,4.58
Master,1,1255,5747.9,1003,4.58
Master,1,1256,5752.4800000000005,1015,4.58
Master,1,1257,5757.06,1019,4.58
Master,1,1258,5761.64,1019,4.58
Master,1,1259,5766.22,1031,4.58
Master,1,1260,5770.8,1019,4.58
Master,1,1261,5775.38,1023,4.58
Master,1,1262,5779.96,1035,4.58
Master,1,1263,5784.54,1027,4.58
Master,1,1264,5789.12,1034,4.58
Master,1,1265,5793.7,1038,4.58
Master,1,1266,5798.28,1035,4.58
Master,1,1267,5802.86,1047,4.58
Master,1,1268,5807.4400000000005,1054,4.58
Master,1,1269,5812.02,1052,4.58
Master,1,1270,5816.6,1063,4.58
Master,1,1271,5821.18,1055,4.58
Master,1,1272,5825.76,1060,4.58
Master,1,1273,5830.34,1075,4.58
Master,1,1274,5834.92,1072,4.58
Master,1,1275,5839.5,1079,4.58
Master,1,1276,5844.08,1079,4.58
Master,1,1277,5848.66,1076,4.58
Master,1,1278,5853.24,1085,4.58
Master,1,1279,5857.82,1083,4.58
Master,1,1280,5862.4,1076,4.58
Master,1,1281,5866.9800000000005,1084,4.58
Master,1,1282,5871.56,1059,4.58
Master,1,1283,5876.14,1050,4.58
Master,1,1284,5880.72,1044,4.58
Master,1,1285,5885.3,1032,4.58
Master,1,1286,5889.88,1015,4.58
Master,1,1287,5894.46,1007,4.58
Master,1,1288,5899.04,988,4.58
Master,1,1289,5903.62,977,4.58
Master,1,1290,5908.2,976,4.58
Master,1,1291,5912.78,960,4.58
Master,1,1292,5917.36,958,4.58
Master,1,1293,5921.9400000000005,952,4.58
Master,1,1294,5926.52,935,4.58
Master,1,1295,5931.1,911,4.58
Master,1,1296,5935.68,902,4.58
Master,1,1297,5940.26,892,4.58
Master,1,1298,5944.84,895,4.58
Master,1,1299,5949.42,902,4.58
Master,1,1300,5954.0,890,4.58
Master,1,1301,5958.58,904,4.58
Master,1,1302,5963.16,905,4.58
Master,1,1303,5967.74,911,4.58
Master,1,1304,5972.32,926,4.58
Master,1,1305,5976.900000000001,931,4.58
Master,1,1306,5981.4800000000005,947,4.58
Master,1,1307,5986.06,961,4.58
Master,1,1308,5990.64,950,4.58
Master,1,1309,5995.22,972,4.58
Master,1,1310,5999.8,971,4.58
Master,1,1311,6004.38,971,4.58
Master,1,1312,6008.96,983,4.58
Master,1,1313,6013.54,974,4.58
Master,1,1314,6018.12,987,4.58
Master,1,1315,6022.7,999,4.58
Master,1,1316,6027.28,991,4.58
Master,1,1317,6031.86,1008,4.58
Master,1,1318,6036.4400000000005,1015,4.58
Master,1,1319,6041.02,996,4.58
Master,1,1320,6045.6,1006,4.58
Master,1,1321,6050.18,1000,4.58
Master,1,1322,6054.76,1001,4.58
Master,1,1323,6059.34,996,4.58
Master,1,1324,6063.92,972,4.58
Master,1,1325,6068.5,980,4.58
Master,1,1326,6073.08,963,4.58
Master,1,1327,6077.66,943,4.58
Master,1,1328,6082.24,914,4.58
Master,1,1329,6086.82,896,4.58
Master,1,1330,6091.400000000001,875,4.58
Master,1,1331,6095.9800000000005,861,4.58
Master,1,1332,6100.56,844,4.58
Master,1,1333,6105.14,828,4.58
Master,1,1334,6109.72,811,4.58
Master,1,1335,6114.3,790,4.58
Master,1,1336,6118.88,774,4.58
Master,1,1337,6123.46,775,4.58
Master,1,1338,6128.04,771,4.58
Master,1,1339,6132.62,774,4.58
Master,1,1340,6137.2,774,4.58
Master,1,1341,6141.78,768,4.58
Master,1,1342,6146.36,787,4.58
Master,1,1343,6150.9400000000005,795,4.58
Master,1,1344,6155.52,783,4.58
Master,1,1345,6160.1,802,4.58
Master,1,1346,6164.68,821,4.58
Master,1,1347,6169.26,825,4.58
Master,1,1348,6173.84,843,4.58
Master,1,1349,6178.42,846,4.58
Master,1,1350,6183.0,856,4.58
Master,1,1351,6187.58,875,4.58
Master,1,1352,6192.16,871,4.58
Master,1,1353,6196.74,876,4.58
Master,1,1354,6201.32,888,4.58
Master,1,1355,6205.900000000001,875,4.58
Master,1,1356,6210.4800000000005,877,4.58
Master,1,1357,6215.06,888,4.58
Master,1,1358,6219.64,883,4.58
Master,1,1359,6224.22,891,4.58
Master,1,1360,6228.8,896,4.58
Master,1,1361,6233.38,896,4.58
Master,1,1362,6237.96,913,4.58
Master,1,1363,6242.54,911,4.58
Master,1,1364,6247.12,900,4.58
Master,1,1365,6251.7,920,4.58
Master,1,1366,6256.28,907,4.58
Master,1,1367,6260.86,910,4.58
Master,1,1368,6265.4400000000005,906,4.58
Master,1,1369,6270.02,892,4.58
Master,1,1370,6274.6,893,4.58
Master,1,1371,6279.18,871,4.58
Master,1,1372,6283.76,855,4.58
Master,1,1373,6288.34,854,4.58
Master,1,1374,6292.92,848,4.58
Master,1,1375,6297.5,825,4.58
Master,1,1376,6302.08,815,4.58
Master,1,1377,6306.66,807,4.58
Master,1,1378,6311.24,800,4.58
Master,1,1379,6315.82,793,4.58
Master,1,1380,6320.400000000001,771,4.58
Master,1,1381,6324.9800000000005,756,4.58
Master,1,1382,6329.56,756,4.58
Master,1,1383,6334.14,743,4.58
Master,1,1384,6338.72,743,4.58
Master,1,1385,6343.3,755,4.58
Master,1,1386,6347.88,753,4.58
Master,1,1387,6352.46,767,4.58
Master,1,1388,6357.04,780,4.58
Master,1,1389,6361.62,784,4.58
Master,1,1390,6366.2,801,4.58
Master,1,1391,6370.78,801,4.58
Master,1,1392,6375.36,799,4.58
Master,1,1393,6379.9400000000005,820,4.58
Master,1,1394,6384.52,827,4.58
Master,1,1395,6389.1,841,4.58
Master,1,1396,6393.68,854,4.58
Master,1,1397,6398.26,844,4.58
Master,1,1398,6402.84,861,4.58
Master,1,1399,6407.42,855,4.58
Master,1,1400,6412.0,847,4.58
Master,1,1401,6416.58,865,4.58
Master,1,1402,6421.16,873,4.58
Master,1,1403,6425.74,879,4.58
Master,1,1404,6430.32,890,4.58
Master,1,1405,6434.900000000001,892,4.58
Master,1,1406,6439.4800000000005,903,4.58
Master,1,1407,6444.06,903,4.58
Master,1,1408,6448.64,884,4.58
Master,1,1409,6453.22,896,4.58
Master,1,1410,6457.8,895,4.58
Master,1,1411,6462.38,903,4.58
Master,1,1412,6466.96,886,4.58
Master,1,1413,6471.54,876,4.58
Master,1,1414,6476.12,881,4.58
Master,1,1415,6480.7,871,4.58
Master,1,1416,6485.28,863,4.58
Master,1,1417,6489.86,848,4.58
Master,1,1418,6494.4400000000005,837,4.58
Master,1,1419,6499.02,838,4.58
Master,1,1420,6503.6,824,4.58
Master,1,1421,6508.18,824,4.58
Master,1,1422,6512.76,827,4.58
Master,1,1423,6517.34,815,4.58
Master,1,1424,6521.92,816,4.58
Master,1,1425,6526.5,816,4.58
Master,1,1426,6531.08,811,4.58
Master,1,1427,6535.66,811,4.58
Master,1,1428,6540.24,798,4.58
Master,1,1429,6544.82,792,4.58
Master,1,1430,6549.400000000001,800,4.58
Master,1,1431,6553.9800000000005,801,4.58
Master,1,1432,6558.56,811,4.58
Master,1,1433,6563.14,816,4.58
Master,1,1434,6567.72,824,4.58
Master,1,1435,6572.3,843,4.58
Master,1,1436,6576.88,828,4.58
Master,1,1437,6581.46,844,4.58
Master,1,1438,6586.04,859,4.58
Master,1,1439,6590.62,861,4.58
Master,1,1440,6595.2,872,4.58
Master,1,1441,6599.78,868,4.58
Master,1,1442,6604.36,871,4.58
Master,1,1443,6608.9400000000005,879,4.58
Master,1,1444,6613.52,860,4.58
Master,1,1445,6618.1,864,4.58
Master,1,1446,6622.68,881,4.58
Master,1,1447,6627.26,862,4.58
Master,1,1448,6631.84,872,4.58
Master,1,1449,6636.42,880,4.58
Master,1,1450,6641.0,867,4.58
Master,1,1451,6645.58,879,4.58
Master,1,1452,6650.16,862,4.58
Master,1,1453,6654.74,852,4.58
Master,1,1454,6659.32,859,4.58
Master,1,1455,6663.900000000001,855,4.58
Master,1,1456,6668.4800000000005,850,4.58
Master,1,1457,6673.06,836,4.58
Master,1,1458,6677.64,827,4.58
Master,1,1459,6682.22,815,4.58
Master,1,1460,6686.8,794,4.58
Master,1,1461,6691.38,777,4.58
Master,1,1462,6695.96,776,4.58
Master,1,1463,6700.54,776,4.58
Master,1,1464,6705.12,768,4.58
Master,1,1465,6709.7,765,4.58
Master,1,1466,6714.28,776,4.58
Master,1,1467,6718.86,767,4.58
Master,1,1468,6723.4400000000005,771,4.58
Master,1,1469,6728.02,777,4.58
Master,1,1470,6732.6,759,4.58
Master,1,1471,6737.18,766,4.58
Master,1,1472,6741.76,759,4.58
Master,1,1473,6746.34,751,4.58
Master,1,1474,6750.92,755,4.58
Master,1,1475,6755.5,747,4.58
Master,1,1476,6760.08,748,4.58
Master,1,1477,6764.66,760,4.58
Master,1,1478,6769.24,756,4.58
Master,1,1479,6773.82,767,4.58
Master,1,1480,6778.400000000001,767,4.58
Master,1,1481,6782.9800000000005,768,4.58
Master,1,1482,6787.56,784,4.58
Master,1,1483,6792.14,783,4.58
Master,1,1484,6796.72,790,4.58
Master,1,1485,6801.3,790,4.58
Master,1,1486,6805.88,789,4.58
Master,1,1487,6810.46,807,4.58
Master,1,1488,6815.04,802,4.58
Master,1,1489,6819.62,792,4.58
Master,1,1490,6824.2,811,4.58
Master,1,1491,6828.78,807,4.58
Master,1,1492,6833.36,812,4.58
Master,1,1493,6837.9400000000005,820,4.58
Master,1,1494,6842.52,821,4.58
Master,1,1495,6847.1,831,4.58
Master,1,1496,6851.68,834,4.58
Master,1,1497,6856.26,829,4.58
Master,1,1498,6860.84,840,4.58
Master,1,1499,6865.42,839,4.58
Master,1,1500,6870.0,835,4.58
Master,1,1501,6874.58,828,4.58
Master,1,1502,6879.16,823,4.58
Master,1,1503,6883.74,834,4.58
Master,1,1504,6888.32,822,4.58
Master,1,1505,6892.900000000001,828,4.58
Master,1,1506,6897.4800000000005,831,4.58
Master,1,1507,6902.06,823,4.58
Master,1,1508,6906.64,830,4.58
Master,1,1509,6911.22,820,4.58
Master,1,1510,6915.8,811,4.58
Master,1,1511,6920.38,815,4.58
Master,1,1512,6924.96,810,4.58
Master,1,1513,6929.54,825,4.58
Master,1,1514,6934.12,817,4.58
Master,1,1515,6938.7,807,4.58
Master,1,1516,6943.28,822,4.58
Master,1,1517,6947.86,816,4.58
Master,1,1518,6952.4400000000005,817,4.58
Master,1,1519,6957.02,827,4.58
Master,1,1520,6961.6,818,4.58
Master,1,1521,6966.18,826,4.58
Master,1,1522,6970.76,835,4.58
Master,1,1523,6975.34,827,4.58
Master,1,1524,6979.92,847,4.58
Master,1,1525,6984.5,844,4.58
Master,1,1526,6989.08,851,4.58
Master,1,1527,6993.66,871,4.58
Master,1,1528,6998.24,863,4.58
Master,1,1529,7002.82,880,4.58
Master,1,1530,7007.400000000001,891,4.58
Master,1,1531,7011.9800000000005,887,4.58
Master,1,1532,7016.56,898,4.58
Master,1,1533,7021.14,882,4.58
Master,1,1534,7025.72,880,4.58
Master,1,1535,7030.3,895,4.58
Master,1,1536,7034.88,887,4.58
Master,1,1537,7039.46,892,4.58
Master,1,1538,7044.04,905,4.58
Master,1,1539,7048.62,899,4.58
Master,1,1540,7053.2,916,4.58
Master,1,1541,7057.78,920,4.58
Master,1,1542,7062.36,912,4.58
Master,1,1543,7066.9400000000005,918,4.58
Master,1,1544,7071.52,910,4.58
Master,1,1545,7076.1,913,4.58
Master,1,1546,7080.68,913,4.58
Master,1,1547,7085.26,898,4.58
Master,1,1548,7089.84,892,4.58
Master,1,1549,7094.42,876,4.58
Master,1,1550,7099.0,867,4.58
Master,1,1551,7103.58,859,4.58
Master,1,1552,7108.16,850,4.58
Master,1,1553,7112.74,848,4.58
Master,1,1554,7117.32,835,4.58
Master,1,1555,7121.900000000001,843,4.58
Master,1,1556,7126.4800000000005,840,4.58
Master,1,1557,7131.06,848,4.58
Master,1,1558,7135.64,851,4.58
Master,1,1559,7140.22,839,4.58
Master,1,1560,7144.8,847,4.58
Master,1,1561,7149.38,853,4.58
Master,1,1562,7153.96,857,4.58
Master,1,1563,7158.54,865,4.58
Master,1,1564,7163.12,847,4.58
Master,1,1565,7167.7,856,4.58
Master,1,1566,7172.28,859,4.58
Master,1,1567,7176.86,847,4.58
Master,1,1568,7181.4400000000005,846,4.58
Master,1,1569,7186.02,840,4.58
Master,1,1570,7190.6,829,4.58
Master,1,1571,7195.18,829,4.58
Master,1,1572,7199.76,823,4.58
Master,1,1573,7204.34,819,4.58
Master,1,1574,7208.92,812,4.58
Master,1,1575,7213.5,801,4.58
Master,1,1576,7218.08,795,4.58
Master,1,1577,7222.66,784,4.58
Master,1,1578,7227.24,784,4.58
Master,1,1579,7231.82,771,4.58
Master,1,1580,7236.400000000001,767,4.58
Master,1,1581,7240.9800000000005,770,4.58
Master,1,1582,7245.56,780,4.58
Master,1,1583,7250.14,771,4.58
Master,1,1584,7254.72,766,4.58
Master,1,1585,7259.3,766,4.58
Master,1,1586,7263.88,747,4.58
Master,1,1587,7268.46,735,4.58
Master,1,1588,7273.04,727,4.58
Master,1,1589,7277.62,728,4.58
Master,1,1590,7282.2,717,4.58
Master,1,1591,7286.78,695,4.58
Master,1,1592,7291.36,701,4.58
Master,1,1593,7295.9400000000005,694,4.58
Master,1,1594,7300.52,700,4.58
Master,1,1595,7305.1,707,4.58
Master,1,1596,7309.68,704,4.58
Master,1,1597,7314.26,719,4.58
Master,1,1598,7318.84,724,4.58
Master,1,1599,7323.42,716,4.58
Master,1,1600,7328.0,727,4.58
Master,1,1601,7332.58,727,4.58
Master,1,1602,7337.16,732,4.58
Master,1,1603,7341.74,744,4.58
Master,1,1604,7346.32,734,4.58
Master,1,1605,7350.900000000001,760,4.58
Master,1,1606,7355.4800000000005,753,4.58
Master,1,1607,7360.06,759,4.58
Master,1,1608,7364.64,775,4.58
Master,1,1609,7369.22,772,4.58
Master,1,1610,7373.8,792,4.58
Master,1,1611,7378.38,790,4.58
Master,1,1612,7382.96,782,4.58
Master,1,1613,7387.54,801,4.58
Master,1,1614,7392.12,800,4.58
Master,1,1615,7396.7,807,4.58
Master,1,1616,7401.28,806,4.58
Master,1,1617,7405.86,808,4.58
Master,1,1618,7410.4400000000005,813,4.58
Master,1,1619,7415.02,791,4.58
Master,1,1620,7419.6,780,4.58
Master,1,1621,7424.18,789,4.58
Master,1,1622,7428.76,785,4.58
Master,1,1623,7433.34,778,4.58
Master,1,1624,7437.92,760,4.58
Master,1,1625,7442.5,763,4.58
Master,1,1626,7447.08,763,4.58
Master,1,1627,7451.66,758,4.58
Master,1,1628,7456.24,760,4.58
Master,1,1629,7460.82,755,4.58
Master,1,1630,7465.400000000001,763,4.58
Master,1,1631,7469.9800000000005,748,4.58
Master,1,1632,7474.56,740,4.58
Master,1,1633,7479.14,741,4.58
Master,1,1634,7483.72,743,4.58
Master,1,1635,7488.3,747,4.58
Master,1,1636,7492.88,750,4.58
Master,1,1637,7497.46,744,4.58
Master,1,1638,7502.04,753,4.58
Master,1,1639,7506.62,759,4.58
Master,1,1640,7511.2,746,4.58
Master,1,1641,7515.78,756,4.58
Master,1,1642,7520.36,767,4.58
Master,1,1643,7524.9400000000005,767,4.58
Master,1,1644,7529.52,770,4.58
Master,1,1645,7534.1,772,4.58
Master,1,1646,7538.68,785,4.58
Master,1,1647,7543.26,781,4.58
Master,1,1648,7547.84,760,4.58
Master,1,1649,7552.42,769,4.58
Master,1,1650,7557.0,771,4.58
Master,1,1651,7561.58,766,4.58
Master,1,1652,7566.16,776,4.58
Master,1,1653,7570.74,779,4.58
Master,1,1654,7575.32,791,4.58
Master,1,1655,7579.900000000001,796,4.58
Master,1,1656,7584.4800000000005,786,4.58
Master,1,1657,7589.06,793,4.58
Master,1,1658,7593.64,800,4.58
Master,1,1659,7598.22,794,4.58
Master,1,1660,7602.8,784,4.58
Master,1,1661,7607.38,785,4.58
Master,1,1662,7611.96,780,4.58
Master,1,1663,7616.54,780,4.58
Master,1,1664,7621.12,768,4.58
Master,1,1665,7625.7,764,4.58
Master,1,1666,7630.28,767,4.58
Master,1,1667,7634.86,751,4.58
Master,1,1668,7639.4400000000005,726,4.58
Master,1,1669,7644.02,723,4.58
Master,1,1670,7648.6,719,4.58
Master,1,1671,7653.18,703,4.58
Master,1,1672,7657.76,702,4.58
Master,1,1673,7662.34,691,4.58
Master,1,1674,7666.92,679,4.58
Master,1,1675,7671.5,683,4.58
Master,1,1676,7676.08,687,4.58
Master,1,1677,7680.66,679,4.58
Master,1,1678,7685.24,683,4.58
Master,1,1679,7689.82,671,4.58
Master,1,1680,7694.400000000001,655,4.58
Master,1,1681,7698.9800000000005,650,4.58
Master,1,1682,7703.56,648,4.58
Master,1,1683,7708.14,636,4.58
Master,1,1684,7712.72,621,4.58
Master,1,1685,7717.3,609,4.58
Master,1,1686,7721.88,605,4.58
Master,1,1687,7726.46,611,4.58
Master,1,1688,7731.04,600,4.58
Master,1,1689,7735.62,608,4.58
Master,1,1690,7740.2,609,4.58
Master,1,1691,7744.78,610,4.58
Master,1,1692,7749.36,606,4.58
Master,1,1693,7753.9400000000005,596,4.58
Master,1,1694,7758.52,601,4.58
Master,1,1695,7763.1,600,4.58
Master,1,1696,7767.68,591,4.58
Master,1,1697,7772.26,599,4.58
Master,1,1698,7776.84,608,4.58
Master,1,1699,7781.42,619,4.58
Master,1,1700,7786.0,613,4.58
Master,1,1701,7790.58,606,4.58
Master,1,1702,7795.16,624,4.58
Master,1,1703,7799.74,627,4.58
Master,1,1704,7804.32,631,4.58
Master,1,1705,7808.900000000001,634,4.58
Master,1,1706,7813.4800000000005,640,4.58
Master,1,1707,7818.06,655,4.58
Master,1,1708,7822.64,641,4.58
Master,1,1709,7827.22,634,4.58
Master,1,1710,7831.8,648,4.58
Master,1,1711,7836.38,651,4.58
Master,1,1712,7840.96,641,4.58
Master,1,1713,7845.54,636,4.58
Master,1,1714,7850.12,637,4.58
Master,1,1715,7854.7,643,4.58
Master,1,1716,7859.28,631,4.58
Master,1,1717,7863.86,628,4.58
Master,1,1718,7868.4400000000005,639,4.58
Master,1,1719,7873.02,636,4.58
Master,1,1720,7877.6,632,4.58
Master,1,1721,7882.18,632,4.58
Master,1,1722,7886.76,633,4.58
Master,1,1723,7891.34,647,4.58
Master,1,1724,7895.92,645,4.58
Master,1,1725,7900.5,650,4.58
Master,1,1726,7905.08,664,4.58
Master,1,1727,7909.66,672,4.58
Master,1,1728,7914.24,682,4.58
Master,1,1729,7918.82,676,4.58
Master,1,1730,7923.400000000001,693,4.58
